date,ticker,sector,base_weight,stock_sentiment_z,sector_neutral_weight
2021-02-01,NEE,Utilities,0.0,-0.37748080557014607,0.0
2021-02-01,NEM,Materials,0.1299115178374157,-0.12854856702407283,0.1299115178374157
2021-02-01,NKE,Consumer,1.269237811934866e-17,-0.5876592176575902,1.1430922915293405e-17
2021-02-01,NUE,Materials,3.0263184663092623e-19,-1.6498451316030118,7.105830877776335e-19
2021-02-01,NVDA,Tech,4.1981564058444376e-18,0.0,3.989742331239905e-18
2021-02-01,O,RealEstate,3.250929692890217e-18,0.10150679137386673,2.1459883924959373e-18
2021-02-01,OXY,Energy,0.0,-0.19737560031507664,0.0
2021-02-01,PLD,RealEstate,0.0,-0.23076493172763582,0.0
2021-02-01,PSA,RealEstate,0.085801174999586,-0.3611155871097895,0.085801174999586
2021-02-01,QCOM,Tech,5.349745464075145e-19,1.6302969583783813,0.0
2021-02-01,SBUX,Consumer,1.2207934454428957e-18,-0.030716734525265747,7.137769534670225e-19
2021-02-01,SHW,Materials,4.2016208709882314e-19,-0.12710086155516978,4.1962310191990196e-19
2021-02-01,SLB,Energy,0.0,-0.2675003517427883,0.0
2021-02-01,SO,Utilities,3.4593132282039337e-18,1.7956956307422558,0.0
2021-02-01,T,Comm,0.0,0.6111577176531373,0.0
2021-02-01,TMUS,Comm,0.0,0.47768487012273775,0.0
2021-02-01,TTWO,Comm,0.0354986627894317,-0.22428301698026198,0.03667055100825218
2021-02-01,UPS,Industrials,0.0107591841145037,-0.3986395984201646,0.00773978026655084
2021-02-01,USB,Financials,6.111016261485925e-19,-0.30231496015628495,7.823095964824859e-19
2021-02-01,V,Financials,1.799582194335436e-18,0.9386440562340757,1.0853692594398232e-19
2021-02-01,WFC,Financials,1.389521919335346e-18,-0.37748753568045673,1.881491534769711e-18
2021-02-01,WMT,Consumer,0.2,-0.7628647541852642,0.2
2021-02-01,XOM,Energy,3.0010139218230667e-18,-3.0256445192295054,3.458872385980275e-18
2021-03-01,ABBV,Healthcare,0.1799699511195576,-0.4600014143303751,0.1846604907920879
2021-03-01,ABT,Healthcare,3.296039648443023e-18,-0.577122418908193,3.653242848893323e-18
2021-03-01,ADBE,Tech,3.2063042104971445e-18,1.8111828222635964,0.0
2021-03-01,AEP,Utilities,0.0,-0.24360419700486316,0.0
2021-03-01,AMD,Tech,2.325805847761357e-18,-0.6143121945634938,4.435536882432754e-18
2021-03-01,AMGN,Healthcare,1.0495101224573175e-17,-0.5618856571246962,1.1520108747544435e-17
2021-03-01,AMT,RealEstate,0.0,-0.1155922667503431,0.0
2021-03-01,BA,Industrials,0.0,0.6419536386702854,0.0
2021-03-01,CAT,Industrials,0.0,-0.12509183313067665,0.0
2021-03-01,CCI,RealEstate,0.0,-0.21447135184267085,0.0
2021-03-01,CMCSA,Comm,2.10166440722853e-18,-0.025554457800305422,1.6622546732004848e-18
2021-03-01,COP,Energy,1.003788626038548e-18,0.07414825122396292,6.138628496798472e-19
2021-03-01,CVX,Energy,1.1785780816167932e-18,-0.7269006240793028,1.3443530478699413e-18
2021-03-01,D,Utilities,1.9942228930418952e-18,-1.9518197620312188,3.4983902166040046e-18
2021-03-01,DD,Materials,1.5718638570802794e-18,-0.08708891303770495,3.0101444864820355e-17
2021-03-01,DIS,Consumer,8.131457254125035e-19,-0.15145014219725902,1.0775176900865823e-18
2021-03-01,DOW,Materials,1.0956426096412485e-18,-0.15954188896252788,2.2380135087693128e-17
2021-03-01,DUK,Utilities,0.0,-0.15764841953712622,0.0
2021-03-01,EA,Comm,0.0945886359479055,-0.27075223405391935,0.0926990559001047
2021-03-01,GE,Industrials,0.0,1.0689399291187676,-0.0
2021-03-01,GILD,Healthcare,0.1340871369572307,-0.37869105061800634,0.12991963284490324
2021-03-01,GS,Financials,0.0,0.3914562213064276,0.0
2021-03-01,INTC,Tech,0.0,-0.6915001262577949,0.0
2021-03-01,KO,Consumer,0.0,-0.23838209159907278,0.0
2021-03-01,MMM,Industrials,0.0786833084173802,-0.23367611538126123,0.07588076597247607
2021-03-01,MRK,Healthcare,0.0234109999501539,-0.3911260869699915,0.022887964389951037
2021-03-01,MS,Financials,1.2141023431308462e-18,-1.466555614120842,1.6530384359502194e-18
2021-03-01,NEE,Utilities,5.494366209993724e-18,-0.4041141817974317,4.584845915527116e-18
2021-03-01,NEM,Materials,0.1327330714967095,0.9432334301721947,0.13273307149670943
2021-03-01,NKE,Consumer,3.168311875196912e-18,-0.3702159197443347,4.996062031655113e-18
2021-03-01,NUE,Materials,5.996720639509478e-19,1.4383400339419432,0.0
2021-03-01,NVDA,Tech,1.1476835854755998e-18,0.0,1.3558366820646082e-18
2021-03-01,O,RealEstate,0.0,-0.4985215470565308,0.0
2021-03-01,OXY,Energy,0.0,-0.21837488409543337,0.0
2021-03-01,PLD,RealEstate,0.0,-0.1982713659702134,0.0
2021-03-01,PSA,RealEstate,0.1184289771278164,-0.396016163910242,0.1184289771278164
2021-03-01,QCOM,Tech,1.2296037929575085e-18,-0.4580769594622317,2.118023872194248e-18
2021-03-01,SBUX,Consumer,1.7462625094837396e-18,1.3524972905556851,0.0
2021-03-01,SHW,Materials,0.0,-0.2228135600123892,0.0
2021-03-01,SLB,Energy,8.06352606055659e-19,-0.22015655223085215,6.498725300900949e-19
2021-03-01,SO,Utilities,2.2433971698500674e-18,-0.23664191257992226,1.6487501407545656e-18
2021-03-01,T,Comm,6.128568392581297e-18,-0.3885082557641882,6.562706317420695e-18
2021-03-01,TMUS,Comm,4.899261992811944e-18,0.6834867362143301,1.195908754856398e-18
2021-03-01,TTWO,Comm,0.015747111135156,-0.4522478808238308,0.017636691182956795
2021-03-01,UPS,Industrials,0.0223508078480899,-0.43964255958301374,0.02515335029299402
2021-03-01,USB,Financials,1.1495764955323284e-18,-0.22036949466549707,7.744010998561844e-19
2021-03-01,V,Financials,3.3434786954911824e-19,-0.6042374456638002,2.960765093886128e-19
2021-03-01,WFC,Financials,1.4402991838214822e-18,-0.7795435335166845,1.4148098468387582e-18
2021-03-01,WMT,Consumer,0.2,0.13106135540281857,0.2
2021-03-01,XOM,Energy,2.113955199763574e-18,-0.7865496362453873,2.4945860858346902e-18
2021-04-01,ABBV,Healthcare,0.1112928164218289,0.8573812679357167,0.02125243702623149
2021-04-01,ABT,Healthcare,0.0,1.0152410006101045,-0.0
2021-04-01,ADBE,Tech,1.4082612024782873e-18,-0.6700572828019056,1.8334031832703482e-18
2021-04-01,AEP,Utilities,0.0,-0.08742380280182939,0.0
2021-04-01,AMD,Tech,2.13789066941754e-19,-0.4937101677864744,2.4894031105660857e-19
2021-04-01,AMGN,Healthcare,7.466458264761857e-18,0.9184958661613265,8.148155569481598e-19
2021-04-01,AMT,RealEstate,2.718516607309835e-18,-0.20872056606730227,2.3440590514875574e-18
2021-04-01,BA,Industrials,0.0,1.7239486107891868,-0.0
2021-04-01,CAT,Industrials,0.0,-0.2675419913996908,0.0
2021-04-01,CCI,RealEstate,1.0009656353015702e-18,-0.42857206841534473,1.0200746815940364e-18
2021-04-01,CMCSA,Comm,0.0,-0.10806190213568767,0.0
2021-04-01,COP,Energy,9.843528564263322e-19,1.371852601022773,0.0
2021-04-01,CVX,Energy,6.878150389285561e-19,-0.0907934660913633,1.0541089400004275e-18
2021-04-01,D,Utilities,0.0625210815611671,-0.1190188203183261,0.06252108156116712
2021-04-01,DD,Materials,1.347255015145163e-18,0.012821060720038517,1.2175200604516907e-18
2021-04-01,DIS,Consumer,0.0072825293063056,1.181071639422154,0.0
2021-04-01,DOW,Materials,8.413454824543168e-19,-0.11044761221290826,8.552692876028813e-19
2021-04-01,DUK,Utilities,4.524199294405095e-18,-0.24127186865183997,5.018469046590335e-18
2021-04-01,EA,Comm,0.0934356238352472,-0.2235100681761384,0.06524862895764548
2021-04-01,GE,Industrials,0.0,0.1615821562629965,0.0
2021-04-01,GILD,Healthcare,0.0566123675246507,-0.2958140944982507,0.09822432449228977
2021-04-01,GS,Financials,4.436470645071308e-19,0.33918383734832963,1.528171584890867e-19
2021-04-01,INTC,Tech,2.297945093074065e-18,-0.013151784925125266,1.8149203076283067e-18
2021-04-01,KO,Consumer,0.0,0.4308133479206194,0.0
2021-04-01,MMM,Industrials,0.107598079530453,-0.18082877761588503,0.107598079530453
2021-04-01,MRK,Healthcare,0.05019899726215,-0.4673631053018501,0.09862741969010834
2021-04-01,MS,Financials,0.0,0.46490150720455614,0.0
2021-04-01,NEE,Utilities,2.1216631401011845e-18,-0.42653278954632096,2.7047105757034276e-18
2021-04-01,NEM,Materials,0.00404383199663,-0.09236949763045191,0.004043831996630002
2021-04-01,NKE,Consumer,0.0001329119865427,1.1004624106877072,0.0
2021-04-01,NUE,Materials,7.379362133818563e-19,2.3568229124514612,0.0
2021-04-01,NVDA,Tech,0.0,0.0,0.0
2021-04-01,O,RealEstate,2.1316869445145212e-18,-0.520981776390016,2.3129065295611898e-18
2021-04-01,OXY,Energy,0.0,-0.12910613788941622,0.0
2021-04-01,PLD,RealEstate,2.3519706670294322e-18,-0.19193894925751084,1.9998460235737587e-18
2021-04-01,PSA,RealEstate,0.1267398022678803,-0.4018106456685177,0.1267398022678803
2021-04-01,QCOM,Tech,1.2265539369072657e-18,-0.3065668913765871,1.2492854974461092e-18
2021-04-01,SBUX,Consumer,0.0,-0.15406476893341844,0.0
2021-04-01,SHW,Materials,0.0,-0.25747181055072177,0.0
2021-04-01,SLB,Energy,6.33982319505412e-19,-0.4056273477858836,1.2520412748598728e-18
2021-04-01,SO,Utilities,2.062870777676702e-18,-0.24574890997781104,2.2964931206293725e-18
2021-04-01,T,Comm,0.0979295679766321,-1.5796519209783428,0.1441870649388963
2021-04-01,TMUS,Comm,0.0,-0.4700066292651169,0.0
2021-04-01,TTWO,Comm,0.0822123903305119,-0.36695151874695725,0.06414188824584942
2021-04-01,UPS,Industrials,2.4525989498839113e-18,1.6385918834839002,0.0
2021-04-01,USB,Financials,1.0910008162279847e-18,-0.23820945985640432,7.041627451622851e-19
2021-04-01,V,Financials,4.987529817734213e-19,1.5387980498464136,0.0
2021-04-01,WFC,Financials,1.500176261058711e-18,-2.4228422379231946,2.6765972199158756e-18
2021-04-01,WMT,Consumer,0.2,0.3647191709266208,0.20741544129284833
2021-04-01,XOM,Energy,0.0,1.3548131904766196,-0.0
2021-05-03,ABBV,Healthcare,0.0861201903205629,-0.20191997639274523,0.08189187605775429
2021-05-03,ABT,Healthcare,0.0,-0.3219598629226467,0.0
2021-05-03,ADBE,Tech,6.7689238210875385e-18,-0.6436271925144135,7.490675121344458e-18
2021-05-03,AEP,Utilities,0.0570507954645903,-0.026563227937723397,0.02250888821813214
2021-05-03,AMD,Tech,1.910123179094741e-18,-0.3317925427016205,1.712757866838957e-18
2021-05-03,AMGN,Healthcare,0.0,-0.1965193834317239,0.0
2021-05-03,AMT,RealEstate,0.0,2.5380711213613782,-0.0
2021-05-03,BA,Industrials,0.0,-1.2183645515282504,0.0
2021-05-03,CAT,Industrials,5.098244523081888e-19,2.229532187564015,0.0
2021-05-03,CCI,RealEstate,4.943134899222564e-19,-0.4104780723128142,5.045883718523084e-19
2021-05-03,CMCSA,Comm,0.0,0.6697749369784884,0.0
2021-05-03,COP,Energy,0.0,-0.040392200666708934,0.0
2021-05-03,CVX,Energy,0.0,-0.6105140388138619,0.0
2021-05-03,D,Utilities,0.0830465526329116,-2.923767773550381,0.1252366787409097
2021-05-03,DD,Materials,0.0,-0.05711918884111976,0.0
2021-05-03,DIS,Consumer,0.0,-1.8219279379135234,0.0
2021-05-03,DOW,Materials,2.444744933177988e-18,-0.21116360354003455,0.0019168268940385025
2021-05-03,DUK,Utilities,0.0142654840445066,-0.2069391920568032,0.006617265182966651
2021-05-03,EA,Comm,0.0622515921964063,-0.39361229094376354,0.061455467124421397
2021-05-03,GE,Industrials,4.170631483847504e-19,-0.17566881311030083,3.6518063335364796e-19
2021-05-03,GILD,Healthcare,0.0446190893366742,0.032939910699644415,0.03413771502238431
2021-05-03,GS,Financials,0.0,-0.013457593077731709,0.0
2021-05-03,INTC,Tech,2.896537604225981e-18,-0.6143270558983436,3.1482463904399776e-18
2021-05-03,KO,Consumer,1.1062554255460176e-18,1.5778394691246853,0.0
2021-05-03,MMM,Industrials,0.0705937898844846,-0.34270027452058677,0.0705937898844846
2021-05-03,MRK,Healthcare,0.1085651878826002,-0.4352372633593172,0.1232748764596987
2021-05-03,MS,Financials,0.0,-0.5513983491822313,0.0
2021-05-03,NEE,Utilities,6.298050941127802e-19,-1.8807739148993692,6.973037192403272e-19
2021-05-03,NEM,Materials,0.0019168268940385,1.0308056002896093,0.0
2021-05-03,NKE,Consumer,0.0272166602831882,-0.4224270184180733,0.044404810144298104
2021-05-03,NUE,Materials,0.0,-0.40462753055644496,0.0
2021-05-03,NVDA,Tech,2.3464077552223972e-18,0.0,1.5797977932775175e-18
2021-05-03,O,RealEstate,9.480989085204157e-20,-0.3367978577524779,9.172502189375502e-20
2021-05-03,OXY,Energy,5.135632412479999e-19,-0.033097502293831085,1.5388879011335746e-18
2021-05-03,PLD,RealEstate,0.0,-0.28064007818215847,0.0
2021-05-03,PSA,RealEstate,0.0656464827328552,-0.38175665012716076,0.0656464827328552
2021-05-03,QCOM,Tech,8.458080137432694e-20,-0.31870280129588313,7.509598910407718e-20
2021-05-03,SBUX,Consumer,3.127101607673014e-20,0.19605378094271111,2.883594456857655e-20
2021-05-03,SHW,Materials,0.0,-0.27215497974868674,0.0
2021-05-03,SLB,Energy,0.0,-1.6630289128005353,0.0
2021-05-03,SO,Utilities,2.4845953223031523e-19,-0.21524442691915785,1.1604486777402657e-19
2021-05-03,T,Comm,0.1152843293968205,-0.4602572331892517,0.11925256695926414
2021-05-03,TMUS,Comm,0.0,-0.26547713069734663,0.0
2021-05-03,TTWO,Comm,0.0634230189303604,-0.34106115211634846,0.06025090643990166
2021-05-03,UPS,Industrials,7.67900908076417e-19,-0.3572334453423431,7.762125434302127e-19
2021-05-03,USB,Financials,0.0,-0.348320347749867,0.0
2021-05-03,V,Financials,3.3513867337456405e-18,-0.4390675541240181,4.49026109696798e-18
2021-05-03,WFC,Financials,2.1063773993398548e-18,0.5066555088197117,9.67503036117515e-19
2021-05-03,WMT,Consumer,0.2,0.20309022097749724,0.1828118501388901
2021-05-03,XOM,Energy,3.7333516173828096e-18,0.749918050682191,2.7080269574972345e-18
2021-06-01,ABBV,Healthcare,0.0477471664506854,-0.6198568030689875,0.05542307105850187
2021-06-01,ABT,Healthcare,0.0,-0.5381057508731326,0.0
2021-06-01,ADBE,Tech,4.457557766424443e-18,-0.5449577194236095,5.7530406275648046e-18
2021-06-01,AEP,Utilities,0.0919195906461366,-0.24339128532202692,0.09178027755729609
2021-06-01,AMD,Tech,1.0085789793486305e-18,1.224099833494499,0.0
2021-06-01,AMGN,Healthcare,1.4493578188095268e-18,0.7780834455917234,2.3047916804161626e-19
2021-06-01,AMT,RealEstate,1.8688770192777343e-19,-0.2531471901398836,1.7408770359205264e-19
2021-06-01,BA,Industrials,0.0,-0.3707193010820564,0.0
2021-06-01,CAT,Industrials,0.0,-0.24869757060429143,0.0
2021-06-01,CCI,RealEstate,0.0,-0.41854083103204,0.0
2021-06-01,CMCSA,Comm,0.0,-0.02089791768004118,0.0
2021-06-01,COP,Energy,1.4791851428857414e-18,0.061602483576000226,1.4491016278931335e-18
2021-06-01,CVX,Energy,0.0,-0.232893081311717,0.0
2021-06-01,D,Utilities,0.0502586108142599,-0.22011138610222947,0.04924287786533072
2021-06-01,DD,Materials,0.0,-0.31498089079558333,0.0
2021-06-01,DIS,Consumer,0.0098914817116809,-1.4207754255231744,0.010399186380720911
2021-06-01,DOW,Materials,3.182439852327362e-19,-0.23716603400312267,3.0579180494000293e-19
2021-06-01,DUK,Utilities,0.0127134007848973,-0.3584154783377734,0.013868446822666965
2021-06-01,EA,Comm,0.0626822412192684,-0.026368350929652486,0.11618587467787625
2021-06-01,GE,Industrials,0.0,-0.18323447508394683,0.0
2021-06-01,GILD,Healthcare,0.058816916364993,-0.07746377321192913,0.04541206888844157
2021-06-01,GS,Financials,2.745586694561268e-18,-1.6114650371749681,3.8266431168951946e-18
2021-06-01,INTC,Tech,0.0,0.33470447784047763,0.0
2021-06-01,KO,Consumer,1.1175668129092317e-17,4.180257784659698,0.0
2021-06-01,MMM,Industrials,0.0850906745355059,2.695464637082722,0.0850906745355059
2021-06-01,MRK,Healthcare,0.1183986392447417,-0.46303671728948664,0.12412758211347667
2021-06-01,MS,Financials,5.840884211483805e-18,-1.4797351682106028,7.730053178074389e-18
2021-06-01,NEE,Utilities,8.94932782213682e-19,-0.35985541595696874,9.772746155674007e-19
2021-06-01,NEM,Materials,0.0,-0.08179448934300924,0.0
2021-06-01,NKE,Consumer,0.0259002434513843,0.08028451763769676,0.010345246693104996
2021-06-01,NUE,Materials,1.00337867486086e-19,-0.44733233239228404,1.1279004777881926e-19
2021-06-01,NVDA,Tech,1.742820883235625e-18,0.0,1.455917001443893e-18
2021-06-01,O,RealEstate,0.0,0.034036600964300945,0.0
2021-06-01,OXY,Energy,1.5265619125473064e-19,-0.14664515749049276,1.8273970624733842e-19
2021-06-01,PLD,RealEstate,0.0,-0.2842741418528692,0.0
2021-06-01,PSA,RealEstate,0.0883867323789799,-0.34528627645807386,0.0883867323789799
2021-06-01,QCOM,Tech,0.0,-0.014381797182692743,0.0
2021-06-01,SBUX,Consumer,3.945720513569729e-18,4.013258316381204,0.0
2021-06-01,SHW,Materials,0.0,-0.14029648182777985,0.0
2021-06-01,SLB,Energy,0.0,-0.22639170622706017,0.0
2021-06-01,SO,Utilities,7.446425695362567e-19,-0.3154478656501732,7.866018560551373e-19
2021-06-01,T,Comm,0.1165350568093969,1.1329022599942993,0.0
2021-06-01,TMUS,Comm,1.1956837323258437e-18,0.5310282479647739,1.0126714556269992e-18
2021-06-01,TTWO,Comm,0.0572003840211804,-0.16389785389521946,0.12023180737196944
2021-06-01,UPS,Industrials,0.0,-0.6729218269652203,0.0
2021-06-01,USB,Financials,2.9702253889245093e-18,2.621568120282806,0.0
2021-06-01,V,Financials,0.0,-0.36133576783992905,0.0
2021-06-01,WFC,Financials,0.0,1.4622873364610214,-0.0
2021-06-01,WMT,Consumer,0.1744588615668889,-1.5011905270464108,0.18950615365612822
2021-06-01,XOM,Energy,0.0,-0.30479556442511685,0.0
2021-07-01,ABBV,Healthcare,0.0380624803059418,0.9437630919471359,0.001822975619281256
2021-07-01,ABT,Healthcare,0.0016077722085933,1.2583803986669087,0.0
2021-07-01,ADBE,Tech,0.0,-0.4749695657812504,0.0
2021-07-01,AEP,Utilities,0.0730718193404089,-0.02361334762406989,0.06928280581904311
2021-07-01,AMD,Tech,0.0073326656014773,0.06657994264751857,0.007332665601477299
2021-07-01,AMGN,Healthcare,0.0,-0.12607511856541673,0.0
2021-07-01,AMT,RealEstate,2.0650789510077975e-20,-0.3740900255605399,2.1682592997756302e-20
2021-07-01,BA,Industrials,1.4975265781603232e-18,-0.26680219106386993,1.355289207373746e-18
2021-07-01,CAT,Industrials,9.968010400271868e-05,-0.38390758958861193,9.855172005613669e-05
2021-07-01,CCI,RealEstate,0.0539360827180216,-0.3109762619802189,0.05402982984188214
2021-07-01,CMCSA,Comm,0.0,0.10474535512432685,0.0
2021-07-01,COP,Energy,0.0,0.5399728734553945,0.0
2021-07-01,CVX,Energy,0.0,1.409961939772245,-0.0
2021-07-01,D,Utilities,0.0235463857328418,-0.25331881846115073,0.027335399254207603
2021-07-01,DD,Materials,5.391651826757604e-19,-0.19182698322570021,4.716334496244507e-19
2021-07-01,DIS,Consumer,0.0149955829897531,0.6985745149075013,0.0018408771000445045
2021-07-01,DOW,Materials,0.0,-0.1821151173150308,0.0
2021-07-01,DUK,Utilities,1.2035023435551883e-17,-0.35679668496102707,1.5125206780059162e-17
2021-07-01,EA,Comm,0.0254881359143255,-0.3914592531541275,0.03443254318689499
2021-07-01,GE,Industrials,0.0,-0.1608743859274338,0.0
2021-07-01,GILD,Healthcare,0.0308201482031869,-0.26637382208069454,0.03323984480658
2021-07-01,GS,Financials,0.0206379650676253,0.257165364212749,0.020637965067625295
2021-07-01,INTC,Tech,0.0,-0.4243343695053842,0.0
2021-07-01,KO,Consumer,0.0,-0.4504125868974571,0.0
2021-07-01,MMM,Industrials,0.0944139075381789,-0.3997695936941695,0.09441503592212547
2021-07-01,MRK,Healthcare,0.1344959053569957,-0.483481057484705,0.16992348564885643
2021-07-01,MS,Financials,5.622017352190926e-18,1.2116562514390747,0.0
2021-07-01,NEE,Utilities,2.1015637567801963e-18,-0.41081453278460356,2.7463260813783477e-18
2021-07-01,NEM,Materials,0.0,-0.19254297667099543,0.0
2021-07-01,NKE,Consumer,0.0363087166525879,0.8746470319624657,0.001853646827964799
2021-07-01,NUE,Materials,1.6144002514242157e-18,-0.4892187642797265,1.7645715067068025e-18
2021-07-01,NVDA,Tech,6.975805899848986e-19,0.0,7.473383333581781e-19
2021-07-01,O,RealEstate,0.0,2.392199098570939,-0.0
2021-07-01,OXY,Energy,1.5247273705571812e-18,-0.18057066216974008,1.5247273705571812e-18
2021-07-01,PLD,RealEstate,0.0,-0.13677097349238346,0.0
2021-07-01,PSA,RealEstate,0.1041223186861557,-0.30752329094707376,0.10402857156229517
2021-07-01,QCOM,Tech,1.8951661320178e-18,-0.35638211766335215,2.753925664251566e-18
2021-07-01,SBUX,Consumer,0.0216910410851244,-4.37561093712747,0.04748863624471743
2021-07-01,SHW,Materials,1.3708428942356584e-18,-0.28034556204815436,1.2882033720043807e-18
2021-07-01,SLB,Energy,0.0,-0.3852674145963079,0.0
2021-07-01,SO,Utilities,3.80466701899689e-18,-0.13538077520742484,4.001269434620756e-18
2021-07-01,T,Comm,0.1641552333639103,0.12538722081856007,0.1393898288548456
2021-07-01,TMUS,Comm,5.336287779687109e-19,0.9778050550773688,1.1498835141491846e-20
2021-07-01,TTWO,Comm,0.0491580015975259,-0.36150193505796807,0.0649789988340211
2021-07-01,UPS,Industrials,2.38184891030784e-18,-0.6802228155176316,2.8591024768817956e-18
2021-07-01,USB,Financials,0.0,-0.1642059012831957,0.0
2021-07-01,V,Financials,7.915493082270388e-18,-0.47315588610981596,1.5697646102958247e-17
2021-07-01,WFC,Financials,0.0,-0.08799004599501235,0.0
2021-07-01,WMT,Consumer,0.1060561575333423,-1.9603677215307118,0.12786833808808093
2021-07-01,XOM,Energy,0.0,-0.9349811587691459,0.0
2021-08-02,ABBV,Healthcare,0.0293873797772643,0.13045399144751127,0.01960907779628052
2021-08-02,ABT,Healthcare,0.0094208702322595,-0.39510905457420253,0.010085627342400354
2021-08-02,ADBE,Tech,0.0,0.8275447179376221,0.0
2021-08-02,AEP,Utilities,0.0826298902390586,0.17891132485877367,0.07690634413145861
2021-08-02,AMD,Tech,0.0020636446187928,-0.8272154640473619,0.002063644618792802
2021-08-02,AMGN,Healthcare,1.0131122062474177e-17,-0.2071788289502958,9.384970166386748e-18
2021-08-02,AMT,RealEstate,0.0,-0.2744180291142086,0.0
2021-08-02,BA,Industrials,7.9217360838753235e-19,-0.14073351156768987,8.063555000616299e-19
2021-08-02,CAT,Industrials,0.0062819879238268,-0.26837323936338936,0.007109943517031024
2021-08-02,CCI,RealEstate,0.0648290055316313,-0.25492473034609514,0.06519945597405194
2021-08-02,CMCSA,Comm,0.0,0.6369648739478354,0.0
2021-08-02,COP,Energy,0.0,-0.3400309136580788,0.0
2021-08-02,CVX,Energy,3.75930699168068e-18,-0.05232560553028397,3.4005070070431256e-18
2021-08-02,D,Utilities,1.3853239168123493e-18,-0.2785890244208453,2.007785128460208e-18
2021-08-02,DD,Materials,1.8041463641375937e-19,-0.1973240247860124,7.202630248603118e-19
2021-08-02,DIS,Consumer,0.0140690084606986,-1.0351357732031712,0.02532793893615486
2021-08-02,DOW,Materials,6.46182167531217e-19,-0.06473569882666937,2.2940582465037415e-18
2021-08-02,DUK,Utilities,0.0099684548647117,-0.3887227515718087,0.015692000972311708
2021-08-02,EA,Comm,0.0227785517517542,-0.2843427231735109,0.019538118020432853
2021-08-02,GE,Industrials,1.0458455074345591e-18,1.2222237968716292,0.0
2021-08-02,GILD,Healthcare,0.0234182350818979,-0.09025927672730649,0.01959240231627077
2021-08-02,GS,Financials,0.0227339437106229,-1.3079068149045359,0.0227339437106229
2021-08-02,INTC,Tech,1.723548772941314e-18,-0.32263027044668663,1.2475911158468278e-18
2021-08-02,KO,Consumer,0.0,-0.0006014620471562459,0.0
2021-08-02,MMM,Industrials,0.0821986163352396,-0.1093826068455316,0.08137066074203538
2021-08-02,MRK,Healthcare,0.1452668379854837,-0.4192317573574946,0.15820621562195375
2021-08-02,MS,Financials,5.199456293186765e-19,-2.1217255761625005,7.032899070169599e-19
2021-08-02,NEE,Utilities,0.0,-0.3623671397975999,0.0
2021-08-02,NEM,Materials,0.0,-0.20623683978015275,0.0
2021-08-02,NKE,Consumer,0.0332847371556951,0.9067121049717203,0.0027467137195005525
2021-08-02,NUE,Materials,2.1877244674190765e-18,2.7089563773718073,0.0
2021-08-02,NVDA,Tech,2.9313462683323826e-18,0.0,1.6042696255642045e-18
2021-08-02,O,RealEstate,5.5041871479015e-18,-0.4043733712966917,6.194877351954077e-18
2021-08-02,OXY,Energy,9.598846444873461e-19,-0.2926471024232499,1.0665587057506152e-18
2021-08-02,PLD,RealEstate,0.0,-0.09818132843645368,0.0
2021-08-02,PSA,RealEstate,0.1043735417290731,-0.24336572938637244,0.10400309128665244
2021-08-02,QCOM,Tech,0.0,-0.32595877916812777,0.0
2021-08-02,SBUX,Consumer,0.0139868629006087,0.10986834345176769,0.011013301682353026
2021-08-02,SHW,Materials,0.0,-0.32231739835934686,0.0
2021-08-02,SLB,Energy,8.974650031281253e-19,-0.4901845673227952,1.14959092650241e-18
2021-08-02,SO,Utilities,2.490290227911128e-18,-0.1604608881534788,3.275785083534979e-18
2021-08-02,T,Comm,0.165031094826543,-0.5887035949773574,0.17509927580913803
2021-08-02,TMUS,Comm,0.0,-0.5515447044619626,0.0
2021-08-02,TTWO,Comm,0.0574665906756904,-0.31944914090775434,0.0506388434244167
2021-08-02,UPS,Industrials,6.96541569033073e-18,-0.5730909767537645,9.777388290340063e-18
2021-08-02,USB,Financials,1.8522810479606963e-18,-0.2861383181896291,1.0322295581666429e-18
2021-08-02,V,Financials,0.0,-0.5253509345136547,0.0
2021-08-02,WFC,Financials,2.1884437291907873e-18,-0.781263822391463,1.6890611080882195e-18
2021-08-02,WMT,Consumer,0.110810746199147,-0.3574810218203628,0.13306340037814096
2021-08-02,XOM,Energy,0.0,0.33622784828443647,0.0
2021-09-01,ABBV,Healthcare,0.0194757684924495,-0.5487805799289777,0.01530981776745211
2021-09-01,ABT,Healthcare,0.011239534313719,-0.4237054757018457,0.008121831897103846
2021-09-01,ADBE,Tech,1.185139093956005e-18,-0.47416113392064974,9.682163203131465e-19
2021-09-01,AEP,Utilities,0.0950656553992699,0.18245277474002689,0.09165232269612858
2021-09-01,AMD,Tech,0.0111913364048669,-0.8044376591739563,0.011191336404866902
2021-09-01,AMGN,Healthcare,1.3907813381460164e-18,-0.21952586243375108,8.608656772945712e-19
2021-09-01,AMT,RealEstate,0.0,-0.14024944147670884,0.0
2021-09-01,BA,Industrials,2.294073252305684e-18,0.0,2.0876017046835936e-18
2021-09-01,CAT,Industrials,0.0038855582778765,1.6136925018336974,0.0
2021-09-01,CCI,RealEstate,0.0689019004917443,-0.2889530244648571,0.1849951725447575
2021-09-01,CMCSA,Comm,2.583309287098062e-18,-0.35775239767123473,2.4424592578816597e-18
2021-09-01,COP,Energy,1.1103162545448541e-18,-0.3408366559469653,1.1347297589253018e-18
2021-09-01,CVX,Energy,0.0,-0.024963145658560237,0.0
