decision_date,effective_date,fund,profile,fund_type,rolling_tail_risk,risk_score,raw_crypto_budget,raw_equity_budget,previous_applied_crypto_budget,applied_crypto_budget,applied_equity_budget,previous_target_crypto_budget,target_crypto_budget,target_equity_budget,pretrade_crypto_weight,pretrade_equity_weight,market_drift_from_previous_target,post_rebalance_crypto_weight,post_rebalance_equity_weight,crypto_rebalance_change,target_budget_change,no_adjustment_triggered,monthly_limit_triggered,turnover
2022-01-31,2022-02-01,conservative_adaptive,conservative,adaptive,0.0823514270204458,57.34664764621969,0.0426533523537803,0.9573466476462196,0.0482089552238806,0.0482089552238806,0.9517910447761194,0.0482089552238806,0.0482089552238806,0.9517910447761194,0.037931906706528996,0.962068093293471,-0.010277048517351603,0.0482089552238806,0.9517910447761212,0.010277048517351603,0.0,True,False,0.3182538685386788
2022-02-28,2022-03-01,conservative_adaptive,conservative,adaptive,0.0728313155296015,39.09465020576132,0.0609053497942386,0.9390946502057612,0.0482089552238806,0.0609053497942386,0.9390946502057614,0.0482089552238806,0.0609053497942386,0.9390946502057614,0.059971758579277,0.940028241420723,0.011762803355396402,0.0609053497942385,0.9390946502057608,0.0009335912149614975,0.012696394570358,False,False,0.5261084488048049
2022-03-31,2022-04-01,conservative_adaptive,conservative,adaptive,0.0597575067252199,19.210526315789473,0.0807894736842105,0.9192105263157896,0.0609053497942386,0.0807894736842105,0.9192105263157896,0.0609053497942386,0.0807894736842105,0.9192105263157896,0.06573431331927905,0.934265686680721,0.004828963525040447,0.0807894736842102,0.9192105263157896,0.015055160364931153,0.0198841238899718,False,False,0.4432131415571371
2022-04-29,2022-05-02,conservative_adaptive,conservative,adaptive,0.0661928736832527,24.20785804816223,0.0757921419518377,0.9242078580481622,0.0807894736842105,0.0807894736842105,0.9192105263157896,0.0807894736842105,0.0807894736842105,0.9192105263157896,0.07001327179028156,0.9299867282097184,-0.01077620189392893,0.0807894736842105,0.9192105263157891,0.01077620189392893,0.0,True,False,0.3662015708959321
2022-05-31,2022-06-01,conservative_adaptive,conservative,adaptive,0.1036648531803156,81.97320341047502,0.0180267965895249,0.981973203410475,0.0807894736842105,0.0307894736842104,0.9692105263157896,0.0807894736842105,0.0307894736842104,0.9692105263157896,0.05605863711211902,0.943941362887881,-0.024730836572091477,0.0307894736842105,0.969210526315788,-0.02526916342790852,-0.05,False,True,0.2989337631290306
2022-06-30,2022-07-01,conservative_adaptive,conservative,adaptive,0.1139390110615981,85.19388954171563,0.0148061104582843,0.9851938895417156,0.0307894736842104,0.0148061104582843,0.9851938895417156,0.0307894736842104,0.0148061104582843,0.9851938895417156,0.02367378325667169,0.9763262167433283,-0.00711569042753871,0.0148061104582843,0.985193889541715,-0.008867672798387391,-0.0159833632259261,False,False,0.4327276108558396
2022-07-29,2022-08-01,conservative_adaptive,conservative,adaptive,0.0824508483960887,58.18181818181818,0.0418181818181818,0.958181818181818,0.0148061104582843,0.0418181818181818,0.9581818181818182,0.0148061104582843,0.0418181818181818,0.9581818181818182,0.016497881971985002,0.983502118028015,0.0016917715137007017,0.0418181818181819,0.9581818181818184,0.025320299846196898,0.0270120713598975,False,False,0.067956527194855
2022-08-31,2022-09-01,conservative_adaptive,conservative,adaptive,0.0663977996623439,23.548740416210297,0.0764512595837897,0.9235487404162104,0.0418181818181818,0.0764512595837897,0.9235487404162104,0.0418181818181818,0.0764512595837897,0.9235487404162104,0.03774768727208307,0.9622523127279169,-0.00407049454609873,0.0764512595837885,0.9235487404162146,0.038703572311705424,0.0346330777656079,False,False,0.1762348786824385
2022-09-30,2022-10-03,conservative_adaptive,conservative,adaptive,0.0758514931612161,49.09862142099682,0.0509013785790031,0.9490986214209968,0.0764512595837897,0.0509013785790031,0.9490986214209968,0.0764512595837897,0.0509013785790031,0.9490986214209968,0.0868325317799003,0.9131674682200996,0.010381272196110597,0.050901378579003,0.9490986214209964,-0.0359311532008973,-0.0255498810047866,False,False,0.4129593045274865
2022-10-31,2022-11-01,conservative_adaptive,conservative,adaptive,0.058649471885812,12.73100616016427,0.0872689938398357,0.9127310061601642,0.0509013785790031,0.0872689938398357,0.9127310061601644,0.0509013785790031,0.0872689938398357,0.9127310061601644,0.047103225011006986,0.9528967749889931,-0.003798153567996114,0.0872689938398354,0.9127310061601648,0.04016576882882841,0.0363676152608326,False,False,0.1526658798252678
2022-11-30,2022-12-01,conservative_adaptive,conservative,adaptive,0.0700362604327545,32.47011952191235,0.0675298804780876,0.9324701195219124,0.0872689938398357,0.0675298804780876,0.9324701195219124,0.0872689938398357,0.0675298804780876,0.9324701195219124,0.07896264608775845,0.9210373539122415,-0.008306347752077253,0.0675298804780881,0.9324701195219124,-0.011432765609670353,-0.0197391133617481,False,False,0.2915521155094037
2022-12-30,2023-01-03,conservative_adaptive,conservative,adaptive,0.0761424976847595,52.804642166344294,0.0471953578336557,0.9528046421663444,0.0675298804780876,0.0471953578336557,0.9528046421663444,0.0675298804780876,0.0471953578336557,0.9528046421663444,0.06119419510590886,0.9388058048940912,-0.00633568537217874,0.0471953578336557,0.9528046421663442,-0.013998837272253158,-0.0203345226444318,False,False,0.2209193364421343
2023-01-31,2023-02-01,conservative_adaptive,conservative,adaptive,0.0449970734859114,8.25515947467167,0.0917448405253283,0.9082551594746716,0.0471953578336557,0.0917448405253283,0.9082551594746716,0.0471953578336557,0.0917448405253283,0.9082551594746716,0.054754726058803424,0.9452452739411966,0.007559368225147724,0.0917448405253282,0.9082551594746716,0.03699011446652478,0.0445494826916726,False,False,0.1774898535587682
2023-02-28,2023-03-01,conservative_adaptive,conservative,adaptive,0.044675002809092,9.049360146252283,0.0909506398537477,0.9090493601462524,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.09700580578457398,0.902994194215426,0.005260965259245673,0.0917448405253279,0.9082551594746756,-0.005260965259246075,0.0,True,False,0.2317072399129963
2023-03-31,2023-04-03,conservative_adaptive,conservative,adaptive,0.0497258828840727,12.088888888888889,0.0879111111111111,0.9120888888888888,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.09560293056022431,0.9043970694397757,0.003858090034896011,0.0917448405253286,0.9082551594746716,-0.0038580900348957198,0.0,True,False,0.1502505358595973
2023-04-28,2023-05-01,conservative_adaptive,conservative,adaptive,0.05047375546635,14.570685169124022,0.0854293148308759,0.914570685169124,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.08477610805393401,0.915223891946066,-0.00696873247139429,0.091744840525328,0.90825515947471,0.006968732471393985,0.0,True,False,0.2161077279075339
2023-05-31,2023-06-01,conservative_adaptive,conservative,adaptive,0.0375670090484977,2.6138279932546373,0.0973861720067453,0.9026138279932546,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.09890164308838491,0.9010983569116151,0.007156802563056605,0.0917448405253286,0.9082551594746728,-0.007156802563056314,0.0,True,False,0.4048384188976778
2023-06-30,2023-07-03,conservative_adaptive,conservative,adaptive,0.0485413030948913,14.473684210526317,0.0855263157894736,0.9144736842105264,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.0917448405253283,0.0917448405253283,0.9082551594746716,0.09631048299856983,0.9036895170014302,0.004565642473241524,0.091744840525328,0.9082551594746706,-0.004565642473241829,0.0,True,False,0.2372756251848267
2023-07-31,2023-08-01,conservative_adaptive,conservative,adaptive,0.0536787739702087,23.416198877305533,0.0765838011226944,0.9234161988773056,0.0917448405253283,0.0765838011226944,0.9234161988773056,0.0917448405253283,0.0765838011226944,0.9234161988773056,0.10508513079372249,0.8949148692062775,0.013340290268394187,0.0765838011226945,0.923416198877306,-0.02850132967102799,-0.0151610394026339,False,False,0.14337044390207
2023-08-31,2023-09-01,conservative_adaptive,conservative,adaptive,0.0505246989841056,19.483568075117372,0.0805164319248826,0.9194835680751172,0.0765838011226944,0.0765838011226944,0.9234161988773056,0.0765838011226944,0.0765838011226944,0.9234161988773056,0.06281214544691266,0.9371878545530874,-0.013771655675781744,0.0765838011226942,0.9234161988772992,0.013771655675781536,0.0,True,False,0.4036445208872031
2023-09-29,2023-10-02,conservative_adaptive,conservative,adaptive,0.0440244649195958,9.793420045906656,0.0902065799540933,0.9097934200459068,0.0765838011226944,0.0902065799540933,0.9097934200459068,0.0765838011226944,0.0902065799540933,0.9097934200459068,0.08591369101724003,0.91408630898276,0.009329889894545626,0.0902065799540931,0.9097934200459092,0.004292888936853076,0.0136227788313988,False,False,0.3733550831417906
2023-10-31,2023-11-01,conservative_adaptive,conservative,adaptive,0.0236328519184651,0.0746825989544436,0.0999253174010455,0.9000746825989544,0.0902065799540933,0.0902065799540933,0.9097934200459068,0.0902065799540933,0.0902065799540933,0.9097934200459068,0.09563899890506578,0.9043610010949342,0.005432418950972476,0.0902065799540932,0.9097934200459068,-0.005432418950972573,0.0,True,False,0.3388263419147796
2023-11-30,2023-12-01,conservative_adaptive,conservative,adaptive,0.0326788061359547,3.6523009495982466,0.0963476990504017,0.9036523009495984,0.0902065799540933,0.0902065799540933,0.9097934200459068,0.0902065799540933,0.0902065799540933,0.9097934200459068,0.09069134636505963,0.9093086536349404,0.000484766410966328,0.0902065799540933,0.909793420045906,-0.000484766410966328,0.0,True,False,0.2134417884510608
2020-12-31,2021-01-04,conservative_fixed,conservative,fixed,,,,,,,,,0.1,0.9,0.1,0.9,,0.1,0.9,0.0,,,,
2021-01-29,2021-02-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.09577201136287654,0.9042279886371235,-0.004227988637123467,0.1000000000000008,0.8999999999999998,0.004227988637124258,0.0,,,0.1577913721267646
2021-02-26,2021-03-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.13692891550072822,0.8630710844992717,0.036928915500728215,0.1000000000000001,0.8999999999999696,-0.03692891550072812,0.0,,,0.0984248603143981
2021-03-31,2021-04-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.12141650825782878,0.8785834917421712,0.021416508257828773,0.1000000000000002,0.9,-0.02141650825782858,0.0,,,0.516785529437449
2021-04-30,2021-05-03,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.133995287662948,0.866004712337052,0.03399528766294799,0.1,0.8999999999999927,-0.03399528766294799,0.0,,,0.2241822341337659
2021-05-28,2021-06-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.10698228859876414,0.8930177114012359,0.006982288598764139,0.0999999999999998,0.900000000000002,-0.006982288598764347,0.0,,,0.2412201189284086
2021-06-30,2021-07-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.07696737231426894,0.923032627685731,-0.02303262768573107,0.1,0.9,0.02303262768573107,0.0,,,0.3130267218912635
2021-07-30,2021-08-02,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.09706461798682953,0.9029353820131705,-0.002935382013170479,0.1,0.8999999999999975,0.002935382013170479,0.0,,,0.0779344057839672
2021-08-31,2021-09-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.13150133589297888,0.8684986641070211,0.03150133589297888,0.1,0.9,-0.03150133589297888,0.0,,,0.0320627611134933
2021-09-30,2021-10-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.08914372783398061,0.9108562721660194,-0.010856272166019393,0.0999999999999999,0.9000000000000001,0.010856272166019282,0.0,,,0.3072022729411106
2021-10-29,2021-11-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.11588476219747604,0.884115237802524,0.015884762197476032,0.0999999999999999,0.8999999999999976,-0.015884762197476143,0.0,,,0.2947058865488155
2021-11-30,2021-12-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.08908914447550409,0.9109108555244959,-0.010910855524495916,0.0999999999999999,0.8999999999999728,0.010910855524495805,0.0,,,0.3359494058269753
2021-12-31,2022-01-03,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.07827356932210705,0.921726430677893,-0.021726430677892955,0.1,0.9000000000001929,0.021726430677892955,0.0,,,0.1340001882712196
2022-01-31,2022-02-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.0796057003610615,0.9203942996389385,-0.020394299638938504,0.1000000000000001,0.9000000000000018,0.0203942996389386,0.0,,,0.3149330556692943
2022-02-28,2022-03-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.12276962493727403,0.8772303750627259,0.022769624937274024,0.0999999999999999,0.8999999999999995,-0.022769624937274136,0.0,,,0.5093656325744196
2022-03-31,2022-04-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.10757356766008025,0.8924264323399198,0.007573567660080244,0.0999999999999996,0.9,-0.007573567660080646,0.0,,,0.4237092959073966
2022-04-29,2022-05-02,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.0869036339880197,0.9130963660119803,-0.013096366011980304,0.1000000000000001,0.8999999999999998,0.013096366011980401,0.0,,,0.3625524882941643
2022-05-31,2022-06-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.06983531040050073,0.9301646895994993,-0.030164689599499278,0.1000000000000004,0.8999999999999982,0.030164689599499667,0.0,,,0.2961269659230476
2022-06-30,2022-07-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.07817942315624912,0.9218205768437508,-0.021820576843750883,0.1,0.8999999999999995,0.021820576843750883,0.0,,,0.4261842966467026
2022-07-29,2022-08-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.1103359750639949,0.889664024936005,0.01033597506399489,0.1000000000000004,0.9000000000000001,-0.010335975063994501,0.0,,,0.0567129803242746
2022-08-31,2022-09-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.09080289571459432,0.9091971042854057,-0.009197104285405683,0.0999999999999984,0.9000000000000042,0.009197104285404073,0.0,,,0.1571518305306634
2022-09-30,2022-10-03,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.11318704627718974,0.8868129537228102,0.013187046277189737,0.0999999999999999,0.8999999999999997,-0.013187046277189848,0.0,,,0.3824638817065518
2022-10-31,2022-11-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.09289680371645204,0.907103196283548,-0.007103196283547969,0.0999999999999997,0.9000000000000004,0.007103196283547664,0.0,,,0.1276467902273642
2022-11-30,2022-12-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.09060218693816019,0.9093978130618399,-0.009397813061839816,0.1000000000000007,0.8999999999999999,0.00939781306184051,0.0,,,0.2838843096343978
2022-12-30,2023-01-03,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.09091497009801769,0.9090850299019824,-0.009085029901982317,0.1,0.8999999999999998,0.009085029901982317,0.0,,,0.2219893402130485
2023-01-31,2023-02-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.11499639064112963,0.8850036093588703,0.01499639064112962,0.0999999999999999,0.9,-0.014996390641129731,0.0,,,0.1660761014688844
2023-02-28,2023-03-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.10567926489771173,0.8943207351022883,0.005679264897711728,0.0999999999999995,0.9000000000000042,-0.005679264897712227,0.0,,,0.2297776451102664
2023-03-31,2023-04-03,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.10416542559960963,0.8958345744003904,0.004165425599609626,0.1000000000000003,0.8999999999999999,-0.004165425599609335,0.0,,,0.1496084381131843
2023-04-28,2023-05-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.0924680624425589,0.9075319375574411,-0.00753193755744111,0.0999999999999997,0.9000000000000381,0.007531937557440804,0.0,,,0.2152866689302236
2023-05-31,2023-06-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.10772439030719362,0.8922756096928064,0.007724390307193615,0.1000000000000004,0.9000000000000011,-0.007724390307193227,0.0,,,0.4023039140988266
2023-06-30,2023-07-03,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.10492899631384688,0.8950710036861531,0.00492899631384687,0.0999999999999997,0.8999999999999992,-0.004928996313847175,0.0,,,0.23600433199194
2023-07-31,2023-08-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.1143894660513031,0.8856105339486969,0.01438946605130309,0.1000000000000001,0.9000000000000001,-0.014389466051302993,0.0,,,0.1378148335384581
2023-08-31,2023-09-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.08239325050201557,0.9176067494979845,-0.017606749497984436,0.0999999999999998,0.8999999999999937,0.017606749497984228,0.0,,,0.4056430018422655
2023-09-29,2023-10-02,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.11183709213721307,0.888162907862787,0.011837092137213068,0.0999999999999998,0.9000000000000024,-0.011837092137213276,0.0,,,0.3670269333270597
2023-10-31,2023-11-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.10595351309386414,0.8940464869061359,0.005953513093864132,0.0999999999999999,0.8999999999999999,-0.005953513093864243,0.0,,,0.3354028872227024
2023-11-30,2023-12-01,conservative_fixed,conservative,fixed,,,,,,,,0.1,0.1,0.9,0.10053158032521847,0.8994684196747815,0.000531580325218467,0.1,0.8999999999999991,-0.000531580325218467,0.0,,,0.2129827121296882
2020-12-31,2021-01-04,growth_adaptive,growth,adaptive,0.0950169251794809,80.32786885245902,0.1393442622950819,0.860655737704918,0.2452554744525547,0.1952554744525547,0.8047445255474452,,0.1952554744525547,0.8047445255474452,0.1952554744525546,0.8047445255474455,,0.1952554744525548,0.8047445255474452,2.220446049250313e-16,-0.0499999999999999,False,True,
2021-01-29,2021-02-01,growth_adaptive,growth,adaptive,0.1082779977240067,80.83832335329342,0.1383233532934131,0.8616766467065868,0.1952554744525547,0.1452554744525547,0.8547445255474453,0.1952554744525547,0.1452554744525547,0.8547445255474453,0.18784065930418248,0.8121593406958175,-0.0074148151483722224,0.1452554744525559,0.8547445255474451,-0.04258518485162657,-0.0499999999999999,False,True,0.1942044478051855
2021-02-26,2021-03-01,growth_adaptive,growth,adaptive,0.1011100516469831,76.24309392265194,0.1475138121546961,0.8524861878453038,0.1452554744525547,0.1452554744525547,0.8547445255474453,0.1452554744525547,0.1452554744525547,0.8547445255474453,0.1952707085597554,0.8047292914402446,0.050015234107200685,0.1452554744525548,0.8547445255474164,-0.0500152341072006,0.0,True,False,0.1112606401274172
2021-03-31,2021-04-01,growth_adaptive,growth,adaptive,0.0721050474222789,43.54430379746835,0.2129113924050633,0.7870886075949367,0.1452554744525547,0.1952554744525547,0.8047445255474452,0.1452554744525547,0.1952554744525547,0.8047445255474452,0.17448508700696233,0.8255149129930377,0.02922961255440762,0.1952554744525551,0.8047445255474452,0.02077038744559276,0.0499999999999999,False,True,0.4890845615148371
2021-04-30,2021-05-03,growth_adaptive,growth,adaptive,0.0665231499094032,34.8235294117647,0.2303529411764706,0.7696470588235294,0.1952554744525547,0.2303529411764706,0.7696470588235294,0.1952554744525547,0.2303529411764706,0.7696470588235294,0.25254641028669444,0.7474535897133056,0.057290935834139745,0.2303529411764706,0.769647058823523,-0.02219346911022385,0.0350974667239158,False,False,0.2042904353598671
2021-05-28,2021-06-01,growth_adaptive,growth,adaptive,0.1494506335886626,93.3774834437086,0.1132450331125828,0.8867549668874172,0.2303529411764706,0.1803529411764706,0.8196470588235294,0.2303529411764706,0.1803529411764706,0.8196470588235294,0.24396960578116006,0.75603039421884,0.013616664604689466,0.1803529411764703,0.8196470588235314,-0.06361666460468976,-0.0499999999999999,False,True,0.2625857397560326
2021-06-30,2021-07-01,growth_adaptive,growth,adaptive,0.1683440029788646,100.0,0.1,0.9,0.1803529411764706,0.1303529411764706,0.8696470588235294,0.1803529411764706,0.1303529411764706,0.8696470588235294,0.14172736885298143,0.8582726311470186,-0.03862557232348918,0.1303529411764706,0.8696470588235293,-0.01137442767651084,-0.0499999999999999,False,True,0.2904551368104434
2021-07-30,2021-08-02,growth_adaptive,growth,adaptive,0.0918319470264436,60.07751937984496,0.17984496124031,0.8201550387596899,0.1303529411764706,0.17984496124031,0.82015503875969,0.1303529411764706,0.17984496124031,0.82015503875969,0.12665196628449354,0.8733480337155064,-0.0037009748919770435,0.17984496124031,0.8201550387596876,0.05319299495581645,0.0494920200638393,False,False,0.096847338818372
2021-08-31,2021-09-01,growth_adaptive,growth,adaptive,0.0566624258194645,16.240875912408757,0.2675182481751825,0.7324817518248175,0.17984496124031,0.22984496124031,0.77015503875969,0.17984496124031,0.22984496124031,0.77015503875969,0.23006881153032635,0.7699311884696737,0.05022385029001636,0.2298449612403101,0.7701550387596899,-0.00022385029001625867,0.05,False,True,0.0264279187103355
2021-09-30,2021-10-01,growth_adaptive,growth,adaptive,0.0897193866592784,63.14878892733565,0.1737024221453287,0.8262975778546713,0.22984496124031,0.17984496124031,0.82015503875969,0.22984496124031,0.17984496124031,0.82015503875969,0.20815257310595794,0.7918474268940421,-0.021692388134352064,0.1798449612403099,0.8201550387596902,-0.028307611865648036,-0.0499999999999999,False,True,0.2917042192137263
2021-10-29,2021-11-01,growth_adaptive,growth,adaptive,0.088803821425399,60.79077429983526,0.1784184514003294,0.8215815485996705,0.17984496124031,0.17984496124031,0.82015503875969,0.17984496124031,0.17984496124031,0.82015503875969,0.20551667735954698,0.7944833226404531,0.025671716119236992,0.1798449612403099,0.8201550387596878,-0.025671716119237076,0.0,True,False,0.2766018165663081
2021-11-30,2021-12-01,growth_adaptive,growth,adaptive,0.0669718047226076,29.42097026604069,0.2411580594679186,0.7588419405320814,0.17984496124031,0.22984496124031,0.77015503875969,0.17984496124031,0.22984496124031,0.77015503875969,0.1617884074959265,0.8382115925040735,-0.018056553744383502,0.2298449612403097,0.7701550387596667,0.06805655374438321,0.0499999999999999,False,True,0.3437492550543052
2021-12-31,2022-01-03,growth_adaptive,growth,adaptive,0.0780920808393098,51.7910447761194,0.1964179104477612,0.8035820895522388,0.22984496124031,0.1964179104477612,0.8035820895522388,0.22984496124031,0.1964179104477612,0.8035820895522388,0.1857295851314954,0.8142704148685046,-0.04411537610881461,0.1964179104477612,0.8035820895524108,0.01068832531626579,-0.0334270507925488,False,False,0.1168715473960586
2022-01-31,2022-02-01,growth_adaptive,growth,adaptive,0.0823514270204458,57.34664764621969,0.1853067047075606,0.8146932952924394,0.1964179104477612,0.1853067047075606,0.8146932952924394,0.1964179104477612,0.1853067047075606,0.8146932952924394,0.15985240768025574,0.8401475923197442,-0.03656550276750545,0.1853067047075608,0.8146932952924409,0.02545429702730506,-0.0111112057402005,False,False,0.3035590076569497
2022-02-28,2022-03-01,growth_adaptive,growth,adaptive,0.0728313155296015,39.09465020576132,0.2218106995884773,0.7781893004115226,0.1853067047075606,0.2218106995884773,0.7781893004115227,0.1853067047075606,0.2218106995884773,0.7781893004115227,0.22269410848199922,0.7773058915180008,0.03738740377443861,0.2218106995884771,0.7781893004115221,-0.0008834088935221196,0.0365039948809166,False,False,0.4485465399991679
2022-03-31,2022-04-01,growth_adaptive,growth,adaptive,0.0597575067252199,19.210526315789473,0.261578947368421,0.738421052631579,0.2218106995884773,0.261578947368421,0.738421052631579,0.2218106995884773,0.261578947368421,0.738421052631579,0.23618864032955542,0.7638113596704446,0.014377940741078121,0.2615789473684201,0.738421052631579,0.025390307038864662,0.0397682477799437,False,False,0.3680406148880843
2022-04-29,2022-05-02,growth_adaptive,growth,adaptive,0.0661928736832527,24.20785804816223,0.2515842839036755,0.7484157160963245,0.261578947368421,0.261578947368421,0.738421052631579,0.261578947368421,0.261578947368421,0.738421052631579,0.23279513426953954,0.7672048657304604,-0.028783813098881478,0.2615789473684213,0.7384210526315788,0.028783813098881755,0.0,True,False,0.3295628951083272
2022-05-31,2022-06-01,growth_adaptive,growth,adaptive,0.1036648531803156,81.97320341047502,0.1360535931790499,0.86394640682095,0.261578947368421,0.211578947368421,0.7884210526315789,0.261578947368421,0.211578947368421,0.7884210526315789,0.19313368641294143,0.8068663135870586,-0.06844526095547959,0.2115789473684219,0.7884210526315774,0.018445260955480464,-0.0499999999999999,False,True,0.288714441826428
2022-06-30,2022-07-01,growth_adaptive,growth,adaptive,0.1139390110615981,85.19388954171563,0.1296122209165687,0.8703877790834312,0.211578947368421,0.161578947368421,0.838421052631579,0.211578947368421,0.161578947368421,0.838421052631579,0.17001039156952333,0.8299896084304766,-0.04156855579889768,0.161578947368421,0.8384210526315785,-0.00843144420110234,-0.0499999999999999,False,True,0.4130120057193625
2022-07-29,2022-08-01,growth_adaptive,growth,adaptive,0.0824508483960887,58.18181818181818,0.1836363636363636,0.8163636363636364,0.161578947368421,0.1836363636363636,0.8163636363636364,0.161578947368421,0.1836363636363636,0.8163636363636364,0.17702776971005216,0.8229722302899478,0.015448822341631169,0.1836363636363643,0.8163636363636365,0.006608593926312134,0.0220574162679425,False,False,0.0547629578870507
2022-08-31,2022-09-01,growth_adaptive,growth,adaptive,0.0663977996623439,23.548740416210297,0.2529025191675794,0.7470974808324207,0.1836363636363636,0.2336363636363636,0.7663636363636364,0.1836363636363636,0.2336363636363636,0.7663636363636364,0.1681845763739308,0.8318154236260692,-0.015451787262432792,0.23363636363636,0.7663636363636399,0.0654517872624292,0.0499999999999999,False,True,0.1767771441620141
2022-09-30,2022-10-03,growth_adaptive,growth,adaptive,0.0758514931612161,49.09862142099682,0.2018027571580063,0.7981972428419937,0.2336363636363636,0.2018027571580063,0.7981972428419937,0.2336363636363636,0.2018027571580063,0.7981972428419937,0.2593674850779927,0.7406325149220073,0.02573112144162909,0.2018027571580061,0.7981972428419933,-0.05756472791998657,-0.0318336064783572,False,False,0.3609940403411451
2022-10-31,2022-11-01,growth_adaptive,growth,adaptive,0.058649471885812,12.73100616016427,0.2745379876796714,0.7254620123203286,0.2018027571580063,0.2518027571580063,0.7481972428419936,0.2018027571580063,0.2518027571580063,0.7481972428419936,0.188986767319786,0.811013232680214,-0.012815989838220299,0.2518027571580056,0.7481972428419938,0.0628159898382196,0.05,False,True,0.1474211908693578
2022-11-30,2022-12-01,growth_adaptive,growth,adaptive,0.0700362604327545,32.47011952191235,0.2350597609561753,0.7649402390438247,0.2518027571580063,0.2350597609561753,0.7649402390438247,0.2518027571580063,0.2350597609561753,0.7649402390438247,0.2318133396495274,0.7681866603504726,-0.019989417508478907,0.2350597609561771,0.7649402390438246,0.003246421306649677,-0.016742996201831,False,False,0.2749595946575598
2022-12-30,2023-01-03,growth_adaptive,growth,adaptive,0.0761424976847595,52.804642166344294,0.1943907156673114,0.8056092843326885,0.2350597609561753,0.1943907156673114,0.8056092843326886,0.2350597609561753,0.1943907156673114,0.8056092843326886,0.21665833963051218,0.7833416603694878,-0.018401421325663136,0.1943907156673114,0.8056092843326884,-0.022267623963200783,-0.0406690452888639,False,False,0.2181227689988024
2023-01-31,2023-02-01,growth_adaptive,growth,adaptive,0.0449970734859114,8.25515947467167,0.2834896810506566,0.7165103189493434,0.1943907156673114,0.2443907156673114,0.7556092843326886,0.1943907156673114,0.2443907156673114,0.7556092843326886,0.22008087465219411,0.7799191253478059,0.02569015898488272,0.2443907156673113,0.7556092843326886,0.024309841015117184,0.05,False,True,0.1510815659780342
