date,fund,profile,fund_type,gross_return,turnover,transaction_cost_rate,transaction_cost,net_return,gross_growth_of_1,net_growth_of_1,cumulative_transaction_cost
2022-09-07,balanced_fixed,balanced,fixed,0.019145190546277613,0,0.001,0,0.019145190546277613,1.0779869448998127,1.0724887978483393,0.0051313926552158506
2022-09-08,balanced_fixed,balanced,fixed,0.0037076948798715481,0,0.001,0,0.0037076948798715481,1.0819837915759862,1.0764652590728412,0.0051313926552158506
2022-09-09,balanced_fixed,balanced,fixed,0.019740809241343138,0,0.001,0,0.019740809241343138,1.1033430272077129,1.0977155544071311,0.0051313926552158506
2022-09-12,balanced_fixed,balanced,fixed,0.008987144221290988,0,0.001,0,0.008987144221290988,1.1132589301187845,1.1075808824085425,0.0051313926552158506
2022-09-13,balanced_fixed,balanced,fixed,-0.038883013927644039,0,0.001,0,-0.038883013927644039,1.0699720676339017,1.0645147995318589,0.0051313926552158506
2022-09-14,balanced_fixed,balanced,fixed,0.010101090236286803,0,0.001,0,0.010101090236286803,1.0807799520393782,1.0752675595797929,0.0051313926552158506
2022-09-15,balanced_fixed,balanced,fixed,-0.016695488192396191,0,0.001,0,-0.016695488192396191,1.0627358031115262,1.0573154427351619,0.0051313926552158506
2022-09-16,balanced_fixed,balanced,fixed,0.0048900247305110334,0,0.001,0,0.0048900247305110334,1.0679326074707409,1.0624857413980879,0.0051313926552158506
2022-09-19,balanced_fixed,balanced,fixed,0.0091146073642536241,0,0.001,0,0.0091146073642536241,1.0776663938793203,1.0721698817610494,0.0051313926552158506
2022-09-20,balanced_fixed,balanced,fixed,-0.010077674367345968,0,0.001,0,-0.010077674367345968,1.0668060228851726,1.0613649028261858,0.0051313926552158506
2022-09-21,balanced_fixed,balanced,fixed,-0.01944034645330317,0,0.001,0,-0.01944034645330317,1.0460669442018145,1.0407316014018684,0.0051313926552158506
2022-09-22,balanced_fixed,balanced,fixed,0.021313058186553935,0,0.001,0,0.021313058186553935,1.0683618298506183,1.0629127745791318,0.0051313926552158506
2022-09-23,balanced_fixed,balanced,fixed,-0.010934482242790367,0,0.001,0,-0.010934482242790367,1.0566798463932416,1.0512903737198613,0.0051313926552158506
2022-09-26,balanced_fixed,balanced,fixed,-0.010422697572911588,0,0.001,0,-0.010422697572911588,1.0456663919228941,1.0403330920932661,0.0051313926552158506
2022-09-27,balanced_fixed,balanced,fixed,-0.0070878468521727855,0,0.001,0,-0.0070878468521727855,1.0382548686784805,1.0329593704612616,0.0051313926552158506
2022-09-28,balanced_fixed,balanced,fixed,0.017091678114532494,0,0.001,0,0.017091678114532494,1.0560003866947794,1.0506143795265757,0.0051313926552158506
2022-09-29,balanced_fixed,balanced,fixed,-0.0050661744263361674,0,0.001,0,-0.0050661744263361674,1.0506505045415051,1.045291783825077,0.0051313926552158506
2022-09-30,balanced_fixed,balanced,fixed,-0.01259849933830437,0,0.001,0,-0.01259849933830437,1.0374138848552499,1.0321226759782218,0.0051313926552158506
2022-10-03,balanced_fixed,balanced,fixed,0.024616114191637672,0.34803396338061943,0.001,0.00034803396338061945,0.024268080228257053,1.0629509835088371,1.0571703118842648,0.00547942661859647
2022-10-04,balanced_fixed,balanced,fixed,0.020667164434959417,0,0.001,0,0.020667164434959417,1.084919166271316,1.0790190245557343,0.00547942661859647
2022-10-05,balanced_fixed,balanced,fixed,-0.00087359320909363714,0,0.001,0,-0.00087359320909363714,1.083971388255246,1.0780764008633996,0.00547942661859647
2022-10-06,balanced_fixed,balanced,fixed,-0.0033067997951518047,0,0.001,0,-0.0033067997951518047,1.0803869118906131,1.0745114180418665,0.00547942661859647
2022-10-07,balanced_fixed,balanced,fixed,-0.010862222330628835,0,0.001,0,-0.010862222330628835,1.0686515090505557,1.0628398361222964,0.00547942661859647
2022-10-10,balanced_fixed,balanced,fixed,-0.0020989176276268173,0,0.001,0,-0.0020989176276268173,1.0664084975604196,1.0606090228549152,0.00547942661859647
2022-10-11,balanced_fixed,balanced,fixed,0.0058731542714480778,0,0.001,0,0.0058731542714480778,1.0726716791829751,1.066838143267832,0.00547942661859647
2022-10-12,balanced_fixed,balanced,fixed,-0.00059051631627438095,0,0.001,0,-0.00059051631627438095,1.072038249054412,1.0662081579374085,0.00547942661859647
2022-10-13,balanced_fixed,balanced,fixed,0.013039683447306105,0,0.001,0,0.013039683447306105,1.086017288465486,1.0801111748058476,0.00547942661859647
2022-10-14,balanced_fixed,balanced,fixed,-0.0050429861042655677,0,0.001,0,-0.0050429861042655677,1.0805405183707624,1.0746641891602398,0.00547942661859647
2022-10-17,balanced_fixed,balanced,fixed,0.011906826213508914,0,0.001,0,0.011906826213508914,1.0934063265396579,1.0874600288984522,0.00547942661859647
2022-10-18,balanced_fixed,balanced,fixed,0.0037518538164869053,0,0.001,0,0.0037518538164869053,1.0975086272388566,1.0915400199581518,0.00547942661859647
2022-10-19,balanced_fixed,balanced,fixed,-0.011205355678750806,0,0.001,0,-0.011205355678750806,1.0852106527101477,1.0793089257969299,0.00547942661859647
2022-10-20,balanced_fixed,balanced,fixed,0.0028431757496480969,0,0.001,0,0.0028431757496480969,1.088296097321193,1.0823775907611346,0.00547942661859647
2022-10-21,balanced_fixed,balanced,fixed,0.019322229890577303,0,0.001,0,0.019322229890577303,1.1093244047026511,1.1032915393982305,0.00547942661859647
2022-10-24,balanced_fixed,balanced,fixed,0.0078911123279943318,0,0.001,0,0.0078911123279943318,1.1180782081883451,1.1119977368661478,0.00547942661859647
2022-10-25,balanced_fixed,balanced,fixed,0.01172345883641901,0,0.001,0,0.01172345883641901,1.1311859520379384,1.1250341965604891,0.00547942661859647
2022-10-26,balanced_fixed,balanced,fixed,0.016548439216703237,0,0.001,0,0.016548439216703237,1.1499053140080269,1.143651756578983,0.00547942661859647
2022-10-27,balanced_fixed,balanced,fixed,-0.0033576720382080261,0,0.001,0,-0.0033576720382080261,1.1460443090885952,1.1398117490544704,0.00547942661859647
2022-10-28,balanced_fixed,balanced,fixed,0.016497224642133101,0,0.001,0,0.016497224642133101,1.1649508595054681,1.1586154795283645,0.00547942661859647
2022-10-31,balanced_fixed,balanced,fixed,-0.0071183330949800006,0,0.001,0,-0.0071183330949800006,1.1566583512482249,1.1503680686160815,0.00547942661859647
2022-11-01,balanced_fixed,balanced,fixed,-0.002173855999188401,0.11830722807141419,0.001,0.0001183072280714142,-0.0022921632272598154,1.1541439425523525,1.1477312372313859,0.0055977338466678848
2022-11-02,balanced_fixed,balanced,fixed,-0.014803122472039187,0,0.001,0,-0.014803122472039187,1.137059008420388,1.1307412311616647,0.0055977338466678848
2022-11-03,balanced_fixed,balanced,fixed,-0.0057210192238413837,0,0.001,0,-0.0057210192238413837,1.1305538719745729,1.1242722388409987,0.0055977338466678848
2022-11-04,balanced_fixed,balanced,fixed,0.02957465670255921,0,0.001,0,0.02957465670255921,1.1639896146219699,1.1575222043449389,0.0055977338466678848
2022-11-07,balanced_fixed,balanced,fixed,0.0099643061082475004,0,0.001,0,0.0099643061082475004,1.1755879634488842,1.1690561099161252,0.0055977338466678848
2022-11-08,balanced_fixed,balanced,fixed,-0.0098077753967201753,0,0.001,0,-0.0098077753967201753,1.1640580607442899,1.1575902701639045,0.0055977338466678848
2022-11-09,balanced_fixed,balanced,fixed,-0.035880996972771029,0,0.001,0,-0.035880996972771029,1.1222904969905942,1.1160547771844442,0.0055977338466678848
2022-11-10,balanced_fixed,balanced,fixed,0.04268606619908577,0,0.001,0,0.04268606619908577,1.1701966634397396,1.1636947652851453,0.0055977338466678848
2022-11-11,balanced_fixed,balanced,fixed,-0.0097547103344856056,0,0.001,0,-0.0097547103344856056,1.1587817339535034,1.1523432599320313,0.0055977338466678848
2022-11-14,balanced_fixed,balanced,fixed,0.0048893945081003309,0,0.001,0,0.0048893945081003309,1.1644474749995826,1.1579775207385894,0.0055977338466678848
2022-11-15,balanced_fixed,balanced,fixed,0.0041446844191730392,0,0.001,0,0.0041446844191730392,1.1692737423061588,1.1627769721265473,0.0055977338466678848
2022-11-16,balanced_fixed,balanced,fixed,-0.0034022723396835985,0,0.001,0,-0.0034022723396835985,1.1652955545951922,1.1588208881970601,0.0055977338466678848
2022-11-17,balanced_fixed,balanced,fixed,0.0035657756101366012,0,0.001,0,0.0035657756101366012,1.1694507370623684,1.1629529834567101,0.0055977338466678848
2022-11-18,balanced_fixed,balanced,fixed,0.00749509712699159,0,0.001,0,0.00749509712699159,1.1782158839218828,1.1716694290218428,0.0055977338466678848
2022-11-21,balanced_fixed,balanced,fixed,0.00067117854485410078,0,0.001,0,0.00067117854485410078,1.1790066771443775,1.1724558284042637,0.0055977338466678848
2022-11-22,balanced_fixed,balanced,fixed,0.011135902416844479,0,0.001,0,0.011135902416844479,1.1921359804498652,1.1855121820974341,0.0055977338466678848
2022-11-23,balanced_fixed,balanced,fixed,0.004605202346458892,0,0.001,0,0.004605202346458892,1.197626007864331,1.1909717055801849,0.0055977338466678848
2022-11-25,balanced_fixed,balanced,fixed,-6.2275260246380526e-05,0,0.001,0,-6.2275260246380526e-05,1.1975514253930135,1.1908975375072739,0.0055977338466678848
2022-11-28,balanced_fixed,balanced,fixed,-0.0094555427234116474,0,0.001,0,-0.0094555427234116474,1.1862279267267273,1.1796369549621681,0.0055977338466678848
2022-11-29,balanced_fixed,balanced,fixed,0.0061212435313093838,0,0.001,0,0.0061212435313093838,1.1934891167498618,1.1868578000420238,0.0055977338466678848
2022-11-30,balanced_fixed,balanced,fixed,0.022669198813755065,0,0.001,0,0.022669198813755065,1.2205445588195174,1.2137629154748324,0.0055977338466678848
2022-12-01,balanced_fixed,balanced,fixed,-0.0030966492313085903,0.27866918884175751,0.001,0.0002786691888417575,-0.0033753184201503477,1.2167649604496711,1.2096660791485347,0.0058764030355096418
2022-12-02,balanced_fixed,balanced,fixed,0.0031012188413410691,0,0.001,0,0.0031012188413410691,1.2205384148705012,1.2134175183849214,0.0058764030355096418
2022-12-05,balanced_fixed,balanced,fixed,-0.0082981449140829833,0,0.001,0,-0.0082981449140829833,1.2104102102307006,1.2033484039760765,0.0058764030355096418
2022-12-06,balanced_fixed,balanced,fixed,-0.0059618549957983769,0,0.001,0,-0.0059618549957983769,1.2031939200718713,1.1961742152821457,0.0058764030355096418
2022-12-07,balanced_fixed,balanced,fixed,9.3066663655827497e-05,0,0.001,0,9.3066663655827497e-05,1.2033058973157433,1.1962855392255132,0.0058764030355096418
2022-12-08,balanced_fixed,balanced,fixed,0.0063507724454239245,0,0.001,0,0.0063507724454239245,1.2109478192518324,1.2038828764648857,0.0058764030355096418
2022-12-09,balanced_fixed,balanced,fixed,-0.013860291848320383,0,0.001,0,-0.013860291848320383,1.1941637290639149,1.187196708445887,0.0058764030355096418
2022-12-12,balanced_fixed,balanced,fixed,0.0044101435827030855,0,0.001,0,0.0044101435827030855,1.199430162570343,1.1924324163910458,0.0058764030355096418
2022-12-13,balanced_fixed,balanced,fixed,0.0053269486587306236,0,0.001,0,0.0053269486587306236,1.2058194654660881,1.198784442652167,0.0058764030355096418
2022-12-14,balanced_fixed,balanced,fixed,-0.0021872861727487702,0,0.001,0,-0.0021872861727487702,1.2031819932224428,1.1961623580166476,0.0058764030355096418
2022-12-15,balanced_fixed,balanced,fixed,-0.016539431512465619,0,0.001,0,-0.016539431512465619,1.1832820470485084,1.1763785126184418,0.0058764030355096418
2022-12-16,balanced_fixed,balanced,fixed,-0.018057503659163587,0,0.001,0,-0.018057503659163587,1.1619149271541074,1.155136053322273,0.0058764030355096418
2022-12-19,balanced_fixed,balanced,fixed,-0.0073533223033279693,0,0.001,0,-0.0073533223033279693,1.1533709922056954,1.146641965618,0.0058764030355096418
2022-12-20,balanced_fixed,balanced,fixed,0.0063062738901862314,0,0.001,0,0.0063062738901862314,1.1606444655795403,1.1538730039071687,0.0058764030355096418
2022-12-21,balanced_fixed,balanced,fixed,0.0078296313916992322,0,0.001,0,0.0078296313916992322,1.1697318839218438,1.1629074042005947,0.0058764030355096418
2022-12-22,balanced_fixed,balanced,fixed,-0.002174629879216794,0,0.001,0,-0.002174629879216794,1.1671881500163948,1.1603785110126577,0.0058764030355096418
2022-12-23,balanced_fixed,balanced,fixed,0.0031916873060604534,0,0.001,0,0.0031916873060604534,1.1709134496185862,1.1640820763764821,0.0058764030355096418
2022-12-27,balanced_fixed,balanced,fixed,-0.00061780874519157258,0,0.001,0,-0.00061780874519157258,1.1701900490495494,1.1633628962895759,0.0058764030355096418
2022-12-28,balanced_fixed,balanced,fixed,-0.012856730960149387,0,0.001,0,-0.012856730960149387,1.1551452304166754,1.1484058525229606,0.0058764030355096418
2022-12-29,balanced_fixed,balanced,fixed,0.004504354596936766,0,0.001,0,0.004504354596936766,1.1603484141454323,1.1535786797039214,0.0058764030355096418
2022-12-30,balanced_fixed,balanced,fixed,-0.00051487270216443726,0,0.001,0,-0.00051487270216443726,1.1597509824219892,1.152984733531943,0.0058764030355096418
2023-01-03,balanced_fixed,balanced,fixed,-0.0012241832049467716,0.22304940903257589,0.001,0.00022304940903257589,-0.0014472326139793475,1.1583312347473875,1.1513160964221552,0.0060994524445422181
2023-01-04,balanced_fixed,balanced,fixed,0.008465613843569697,0,0.001,0,0.008465613843569697,1.1681372196837041,1.1610626939063511,0.0060994524445422181
2023-01-05,balanced_fixed,balanced,fixed,-0.0022854774486056328,0,0.001,0,-0.0022854774486056328,1.16546746841124,1.1584091113030108,0.0060994524445422181
2023-01-06,balanced_fixed,balanced,fixed,0.014326277735551063,0,0.001,0,0.014326277735551063,1.182164279055449,1.1750048019629307,0.0060994524445422181
2023-01-09,balanced_fixed,balanced,fixed,-0.0075353579253959468,0,0.001,0,-0.0075353579253959468,1.1732562480861486,1.166150720216081,0.0060994524445422181
2023-01-10,balanced_fixed,balanced,fixed,0.0020828761108824256,0,0.001,0,0.0020828761108824256,1.1756999954972307,1.1685796676929074,0.0060994524445422181
2023-01-11,balanced_fixed,balanced,fixed,0.01261918354066216,0,0.001,0,0.01261918354066216,1.190536369529166,1.1833261890014102,0.0060994524445422181
2023-01-12,balanced_fixed,balanced,fixed,0.0039739913443703756,0,0.001,0,0.0039739913443703756,1.1952675507568331,1.1880287170340686,0.0060994524445422181
2023-01-13,balanced_fixed,balanced,fixed,0.0080793621739299049,0,0.001,0,0.0080793621739299049,1.2049245501941437,1.1976272313120162,0.0060994524445422181
2023-01-17,balanced_fixed,balanced,fixed,-0.0054088393836816406,0,0.001,0,-0.0054088393836816406,1.1984073068326888,1.1911494579763262,0.0060994524445422181
2023-01-18,balanced_fixed,balanced,fixed,-0.020863734164638381,0,0.001,0,-0.020863734164638381,1.1734040553619713,1.1662976323347551,0.0060994524445422181
2023-01-19,balanced_fixed,balanced,fixed,0.0027842848169568057,0,0.001,0,0.0027842848169568057,1.1766711464574713,1.1695449371245175,0.0060994524445422181
2023-01-20,balanced_fixed,balanced,fixed,0.020005779049981687,0,0.001,0,0.020005779049981687,1.2002113694279881,1.1929425947256553,0.0060994524445422181
2023-01-23,balanced_fixed,balanced,fixed,0.0080114181908679249,0,0.001,0,0.0080114181908679249,1.20982676462591,1.2024997567297016,0.0060994524445422181
2023-01-24,balanced_fixed,balanced,fixed,-0.01023801661706536,0,0.001,0,-0.01023801661706536,1.1974405381058995,1.1901885442382858,0.0060994524445422181
2023-01-25,balanced_fixed,balanced,fixed,0.003892519272351791,0,0.001,0,0.003892519272351791,1.2021015984779719,1.1948213760844657,0.0060994524445422181
2023-01-26,balanced_fixed,balanced,fixed,-0.00053726895602923541,0,0.001,0,-0.00053726895602923541,1.2014557466071165,1.1941794356510953,0.0060994524445422181
2023-01-27,balanced_fixed,balanced,fixed,-0.0011858407335649801,0,0.001,0,-0.0011858407335649801,1.200031011443214,1.1927633290331145,0.0060994524445422181
2023-01-30,balanced_fixed,balanced,fixed,-0.012024691927026043,0,0.001,0,-0.012024691927026043,1.185601008227732,1.1784207174596373,0.0060994524445422181
2023-01-31,balanced_fixed,balanced,fixed,0.010272831060225585,0,0.001,0,0.010272831060225585,1.1977804870900886,1.19052643440797,0.0060994524445422181
2023-02-01,balanced_fixed,balanced,fixed,-0.013541208206715227,0.15719113150284009,0.001,0.00015719113150284008,-0.013698399338218068,1.1815610921284609,1.1742181278867447,0.0062566435760450581
2023-02-02,balanced_fixed,balanced,fixed,-0.011339793141074028,0,0.001,0,-0.011339793141074028,1.1681624337601826,1.1609027372140099,0.0062566435760450581
2023-02-03,balanced_fixed,balanced,fixed,-0.005064343062913812,0,0.001,0,-0.005064343062913812,1.1622464584424126,1.1550235274900824,0.0062566435760450581
2023-02-06,balanced_fixed,balanced,fixed,-0.0035927590150816036,0,0.001,0,-0.0035927590150816036,1.1580707870010969,1.1508738062990611,0.0062566435760450581
2023-02-07,balanced_fixed,balanced,fixed,0.013415094433218089,0,0.001,0,0.013415094433218089,1.1736064159690678,1.1663128870912802,0.0062566435760450581
2023-02-08,balanced_fixed,balanced,fixed,-0.0068222163364040078,0,0.001,0,-0.0068222163364040078,1.165599819105535,1.1583560482596076,0.0062566435760450581
2023-02-09,balanced_fixed,balanced,fixed,-0.014139552671399214,0,0.001,0,-0.014139552671399214,1.1491187590695189,1.1419774119030071,0.0062566435760450581
2023-02-10,balanced_fixed,balanced,fixed,0.011738850727602168,0,0.001,0,0.011738850727602168,1.1626080926505233,1.15538291427563,0.0062566435760450581
2023-02-13,balanced_fixed,balanced,fixed,0.0058785422210148042,0,0.001,0,0.0058785422210148042,1.169442533409663,1.1621748815186383,0.0062566435760450581
2023-02-14,balanced_fixed,balanced,fixed,-0.0018594924975769977,0,0.001,0,-0.0018594924975769977,1.1672679637924404,1.1600138260455819,0.0062566435760450581
2023-02-15,balanced_fixed,balanced,fixed,0.014031083055149551,0,0.001,0,0.014031083055149551,1.1836459975400273,1.1762900763839492,0.0062566435760450581
2023-02-16,balanced_fixed,balanced,fixed,-0.018330956103261631,0,0.001,0,-0.018330956103261631,1.1619486347173198,1.1547275546290527,0.0062566435760450581
2023-02-17,balanced_fixed,balanced,fixed,0.016547146693136172,0,0.001,0,0.016547146693136172,1.1811755692258765,1.173835000866106,0.0062566435760450581
2023-02-21,balanced_fixed,balanced,fixed,-0.0071994819404107568,0,0.001,0,-0.0071994819404107568,1.1726717170467804,1.1653839969763484,0.0062566435760450581
2023-02-22,balanced_fixed,balanced,fixed,-0.0043579441114636186,0,0.001,0,-0.0043579441114636186,1.1675612792427965,1.1603053186491314,0.0062566435760450581
2023-02-23,balanced_fixed,balanced,fixed,0.0004650332825042458,0,0.001,0,0.0004650332825042458,1.1681042340970076,1.1608448992401701,0.0062566435760450581
2023-02-24,balanced_fixed,balanced,fixed,-0.012369093949091581,0,0.001,0,-0.012369093949091581,1.1536558430831301,1.1464862996211447,0.0062566435760450581
2023-02-27,balanced_fixed,balanced,fixed,-0.00044981427231882698,0,0.001,0,-0.00044981427231882698,1.1531369122195674,1.1459705937205571,0.0062566435760450581
2023-02-28,balanced_fixed,balanced,fixed,-0.010065881614954031,0,0.001,0,-0.010065881614954031,1.1415295725753316,1.1344353893899475,0.0062566435760450581
2023-03-01,balanced_fixed,balanced,fixed,0.0042644878215845061,0.20653538212317579,0.001,0.00020653538212317581,0.0040579524394613303,1.1463976115355576,1.1390388742457336,0.006463178958168234
2023-03-02,balanced_fixed,balanced,fixed,0.001540152404396089,0,0.001,0,0.001540152404396089,1.148163238573358,1.1407931677066037,0.006463178958168234
2023-03-03,balanced_fixed,balanced,fixed,-0.0018449154825683767,0,0.001,0,-0.0018449154825683767,1.1460449744379981,1.1386885007290934,0.006463178958168234
2023-03-06,balanced_fixed,balanced,fixed,0.0059449535712041701,0,0.001,0,0.0059449535712041701,1.1528581586015438,1.1454579509979921,0.006463178958168234
2023-03-07,balanced_fixed,balanced,fixed,-0.010967733623770015,0,0.001,0,-0.010967733623770015,1.1402139174120121,1.1328948733142168,0.006463178958168234
2023-03-08,balanced_fixed,balanced,fixed,-0.0060108093334140245,0,0.001,0,-0.0060108093334140245,1.1333603089551434,1.1260852582359229,0.006463178958168234
2023-03-09,balanced_fixed,balanced,fixed,-0.022160040439316409,0,0.001,0,-0.022160040439316409,1.1082449986763814,1.1011311633752967,0.006463178958168234
2023-03-10,balanced_fixed,balanced,fixed,-0.0077800289209436491,0,0.001,0,-0.0077800289209436491,1.0996228205351879,1.0925643310784845,0.006463178958168234
2023-03-13,balanced_fixed,balanced,fixed,0.016009269813141103,0,0.001,0,0.016009269813141103,1.117226978961823,1.1100554882429339,0.006463178958168234
2023-03-14,balanced_fixed,balanced,fixed,0.0084759865488761577,0,0.001,0,0.0084759865488761577,1.126696579807545,1.1194643036297871,0.006463178958168234
2023-03-15,balanced_fixed,balanced,fixed,-0.0032104569524288307,0,0.001,0,-0.0032104569524288307,1.1230793689396241,1.1158703116732029,0.006463178958168234
2023-03-16,balanced_fixed,balanced,fixed,0.0023317345459354932,0,0.001,0,0.0023317345459354932,1.1256980919020081,1.1184722250277153,0.006463178958168234
2023-03-17,balanced_fixed,balanced,fixed,0.00049409215310491916,0,0.001,0,0.00049409215310491916,1.126254290495982,1.1190248533775673,0.006463178958168234
2023-03-20,balanced_fixed,balanced,fixed,0.0046286004539535242,0,0.001,0,0.0046286004539535242,1.1314672716162388,1.124204372321896,0.006463178958168234
2023-03-21,balanced_fixed,balanced,fixed,0.014110958314248023,0,0.001,0,0.014110958314248023,1.1474333591199515,1.1400679733564256,0.006463178958168234
2023-03-22,balanced_fixed,balanced,fixed,-0.023161895577335168,0,0.001,0,-0.023161895577335168,1.1208566274740643,1.11366183800648,0.006463178958168234
2023-03-23,balanced_fixed,balanced,fixed,0.015127910159040692,0,0.001,0,0.015127910159040692,1.1378128458356573,1.1305092142393942,0.006463178958168234
2023-03-24,balanced_fixed,balanced,fixed,0.008409222458992005,0,0.001,0,0.008409222458992005,1.1473809671729882,1.1400159177138736,0.006463178958168234
2023-03-27,balanced_fixed,balanced,fixed,0.0029315016395865534,0,0.001,0,0.0029315016395865534,1.1507445163594863,1.1433578762458065,0.006463178958168234
2023-03-28,balanced_fixed,balanced,fixed,0.0063273791431530668,0,0.001,0,0.0063273791431530668,1.1580257132113971,1.1505923350251241,0.006463178958168234
2023-03-29,balanced_fixed,balanced,fixed,0.013052510271850171,0,0.001,0,0.013052510271850171,1.1731408557281555,1.1656104532967517,0.006463178958168234
2023-03-30,balanced_fixed,balanced,fixed,0.004107016125011409,0,0.001,0,0.004107016125011409,1.1779589641395407,1.1703976342239233,0.006463178958168234
2023-03-31,balanced_fixed,balanced,fixed,0.010330067200230886,0,0.001,0,0.010330067200230886,1.1901273593982165,1.1824879204364476,0.006463178958168234
2023-04-03,balanced_fixed,balanced,fixed,0.0058426336801837842,0.1417496884309157,0.001,0.0001417496884309157,0.0057008839917528685,1.1970808375919446,1.1892291468925049,0.0066049286465991496
2023-04-04,balanced_fixed,balanced,fixed,0.0077309448059716956,0,0.001,0,0.0077309448059716956,1.2063354034756544,1.1984230117887837,0.0066049286465991496
2023-04-05,balanced_fixed,balanced,fixed,0.014667611827466231,0,0.001,0,0.014667611827466231,1.2240294629075652,1.2160010153308045,0.0066049286465991496
